CustomerID,Recency,Frequency,Monetary,R_score,F_score,M_score,RFM_Score,Segment,KMeans_Cluster
15263.0,106,12,156.51,2,1,1,211,Hibernating,1
15264.0,63,23,393.74,3,2,2,322,Others,1
15265.0,150,82,1506.12,2,4,4,244,Loyal Customers,1
15266.0,337,6,119.3,1,1,1,111,Hibernating,3
15267.0,21,11,1717.36,4,1,4,414,Big Spenders,0
15269.0,23,2,408.8,4,1,2,412,Promising,0
15270.0,15,41,2379.49,4,3,5,435,Big Spenders,0
15271.0,6,274,2507.07,5,5,5,555,Champions,0
15272.0,56,63,721.94,3,4,3,343,Loyal Customers,1
15274.0,3,47,716.57,5,3,3,533,Promising,0
15275.0,37,41,615.14,3,3,3,333,Others,0
15276.0,65,52,135.31,3,3,1,331,Others,1
15277.0,46,12,255.9,3,1,2,312,Others,1
15279.0,354,19,290.51,1,2,2,122,Hibernating,3
15280.0,171,16,113.12,2,2,1,221,Hibernating,1
15281.0,58,139,2332.15,3,5,5,355,Loyal Customers,0
15286.0,49,3,240.55,3,1,1,311,Others,1
15287.0,21,20,486.69,4,2,2,422,Promising,0
15288.0,42,88,2306.52,3,4,5,345,Loyal Customers,0
15289.0,28,58,939.78,4,4,3,443,Loyal Customers,0
15290.0,4,204,7943.22,5,5,5,555,Champions,0
15291.0,25,103,4668.3,4,4,5,445,Champions,0
15292.0,200,25,180.94,1,2,1,121,Hibernating,3
15296.0,50,194,3672.86,3,5,5,355,Loyal Customers,0
15297.0,9,39,641.94,5,3,3,533,Promising,0
15298.0,1,192,4799.9,5,5,5,555,Champions,0
15299.0,66,7,4507.01,3,1,5,315,Big Spenders,1
15300.0,63,28,496.44,3,2,3,323,Others,1
15301.0,50,243,5070.35,3,5,5,355,Loyal Customers,0
15303.0,289,31,574.02,1,3,3,133,At Risk,3
15304.0,60,23,694.4,3,2,3,323,Others,1
15306.0,63,58,1174.35,3,4,4,344,Loyal Customers,1
15307.0,95,12,205.3,2,1,1,211,Hibernating,1
15308.0,273,19,310.47,1,2,2,122,Hibernating,3
15311.0,0,2379,60767.9,5,5,5,555,Champions,2
15312.0,74,47,924.85,2,3,3,233,At Risk,1
15313.0,109,1,52.0,2,1,1,211,Hibernating,1
15314.0,198,24,327.97,1,2,2,122,Hibernating,3
15315.0,63,37,570.5,3,3,3,333,Others,1
15316.0,326,1,165.0,1,1,1,111,Hibernating,3
15318.0,3,33,312.62,5,3,2,532,Promising,0
15319.0,283,16,204.5,1,2,1,121,Hibernating,3
15320.0,43,36,267.13,3,3,2,332,Others,1
15321.0,70,95,2748.31,3,4,5,345,Loyal Customers,1
15322.0,85,42,679.68,2,3,3,233,At Risk,1
15325.0,103,49,162.29,2,3,1,231,At Risk,1
15326.0,333,29,311.71,1,2,2,122,Hibernating,3
15327.0,52,10,208.75,3,1,1,311,Others,1
15329.0,38,57,1049.7,3,3,4,334,Big Spenders,0
15330.0,31,13,714.9599999999999,4,1,3,413,Promising,0
15332.0,365,35,1661.06,1,3,4,134,Big Spenders,3
15333.0,207,16,1028.56,1,2,4,124,Big Spenders,3
15334.0,156,99,351.67,2,4,2,242,Loyal Customers,1
15335.0,53,36,173.97,3,3,1,331,Others,1
15339.0,65,86,574.07,3,4,3,343,Loyal Customers,1
15341.0,80,17,2020.52,2,2,4,224,Big Spenders,1
15342.0,129,24,406.09,2,2,2,222,Hibernating,1
15343.0,86,21,364.5,2,2,2,222,Hibernating,1
15344.0,0,26,563.94,5,2,3,523,New Customers,0
15345.0,45,20,393.54,3,2,2,322,Others,1
15346.0,332,17,252.42,1,2,2,122,Hibernating,3
15347.0,365,5,201.6,1,1,1,111,Hibernating,3
15348.0,71,9,158.04,3,1,1,311,Others,1
15349.0,157,72,473.81,2,4,2,242,Loyal Customers,1
15350.0,372,5,115.65,1,1,1,111,Hibernating,3
15351.0,11,225,1960.11,5,5,4,554,Champions,0
15353.0,254,63,777.02,1,4,3,143,Loyal Customers,3
15355.0,28,14,277.05,4,2,2,422,Promising,0
15356.0,30,519,2766.5,4,5,5,455,Champions,0
15358.0,4,551,8347.2,5,5,5,555,Champions,0
15360.0,39,13,427.93,3,1,2,312,Others,1
15361.0,361,7,418.92,1,1,2,112,Hibernating,3
15363.0,372,16,326.0,1,2,2,122,Hibernating,3
15364.0,95,29,913.19,2,2,3,223,At Risk,1
15365.0,25,114,2314.32,4,4,5,445,Champions,0
15366.0,74,44,602.51,2,3,3,233,At Risk,1
15367.0,56,95,1877.59,3,4,4,344,Loyal Customers,0
15368.0,20,4,446.94000000000005,4,1,2,412,Promising,0
15370.0,40,94,2386.05,3,4,5,345,Loyal Customers,0
15372.0,136,27,2007.4,2,2,4,224,Big Spenders,1
15373.0,7,132,2415.91,5,5,5,555,Champions,0
15374.0,128,3,168.0,2,1,1,211,Hibernating,1
15376.0,39,117,1233.36,3,4,4,344,Loyal Customers,0
15379.0,168,194,3703.29,2,5,5,255,Loyal Customers,1
15380.0,8,36,1690.26,5,3,4,534,Big Spenders,0
15381.0,213,8,596.85,1,1,3,113,At Risk,3
15382.0,14,302,5955.71,4,5,5,455,Champions,0
15384.0,169,41,642.41,2,3,3,233,At Risk,1
15385.0,39,12,316.88,3,1,2,312,Others,1
15386.0,185,31,394.14,1,3,2,132,At Risk,3
15388.0,269,10,140.54,1,1,1,111,Hibernating,3
15389.0,171,1,500.0,2,1,3,213,At Risk,1
15392.0,4,84,1535.53,5,4,4,544,Champions,0
15393.0,15,12,231.86,4,1,1,411,Promising,0
15394.0,9,85,2183.54,5,4,5,545,Champions,0
15395.0,325,7,107.45,1,1,1,111,Hibernating,3
15396.0,112,14,288.18,2,2,2,222,Hibernating,1
15397.0,289,6,94.0,1,1,1,111,Hibernating,3
15398.0,15,73,1345.53,4,4,4,444,Champions,0
15399.0,0,50,815.77,5,3,3,533,Promising,0
15400.0,91,12,716.2,2,1,3,213,At Risk,1
15402.0,148,42,626.77,2,3,3,233,At Risk,1
15405.0,188,8,349.1,1,1,2,112,Hibernating,3
15406.0,30,53,510.71,4,3,3,433,Promising,0
15407.0,33,153,1056.44,3,5,4,354,Loyal Customers,0
15408.0,263,34,267.18,1,3,2,132,At Risk,3
15410.0,83,122,3450.84,2,5,5,255,Loyal Customers,1
15411.0,25,99,1358.88,4,4,4,444,Champions,0
15412.0,170,10,190.53,2,1,1,211,Hibernating,1
15414.0,9,39,774.9000000000001,5,3,3,533,Promising,0
15415.0,312,48,572.8100000000001,1,3,3,133,At Risk,3
15416.0,64,192,3984.32,3,5,5,355,Loyal Customers,0
15417.0,84,28,508.8,2,2,3,223,At Risk,1
15419.0,24,8,135.86,4,1,1,411,Promising,0
15421.0,58,53,950.36,3,3,4,334,Big Spenders,1
15422.0,322,6,97.7,1,1,1,111,Hibernating,3
15423.0,37,2,43.5,3,1,1,311,Others,1
15424.0,253,17,383.34,1,2,2,122,Hibernating,3
15426.0,18,292,1447.39,4,5,4,454,Champions,0
15427.0,32,306,1483.14,4,5,4,454,Champions,0
15428.0,14,6,93.78,4,1,1,411,Promising,0
15429.0,26,82,397.35,4,4,2,442,Loyal Customers,0
15432.0,22,10,171.19000000000003,4,1,1,411,Promising,0
15433.0,213,41,533.3,1,3,3,133,At Risk,3
15434.0,7,55,1041.48,5,3,4,534,Big Spenders,0
15435.0,21,29,149.29,4,2,1,421,Promising,0
15436.0,11,329,1122.53,5,5,4,554,Champions,0
15437.0,261,45,200.16,1,3,1,131,At Risk,3
15438.0,130,25,156.57999999999998,2,2,1,221,Hibernating,1
15440.0,54,62,383.68,3,4,2,342,Loyal Customers,1
15442.0,248,2,594.0,1,1,3,113,At Risk,3
15443.0,1,382,3236.91,5,5,5,555,Champions,0
15444.0,8,219,1418.26,5,5,4,554,Champions,0
15445.0,263,5,113.5,1,1,1,111,Hibernating,3
15447.0,330,9,155.17000000000002,1,1,1,111,Hibernating,3
15448.0,312,28,494.64,1,2,3,123,At Risk,3
15449.0,25,60,974.52,4,4,4,444,Champions,0
15450.0,29,30,429.84,4,3,2,432,Promising,0
15452.0,29,58,538.73,4,4,3,443,Loyal Customers,0
15453.0,1,286,1388.37,5,5,4,554,Champions,0
15454.0,361,25,179.1,1,2,1,121,Hibernating,3
15456.0,282,60,447.22,1,4,2,142,Loyal Customers,3
15457.0,261,58,237.07,1,4,1,141,Loyal Customers,3
15458.0,24,7,161.64,4,1,1,411,Promising,0
15460.0,353,58,216.76,1,4,1,141,Loyal Customers,3
15462.0,93,11,234.6,2,1,1,211,Hibernating,1
15463.0,28,7,126.14,4,1,1,411,Promising,0
15464.0,337,157,1048.85,1,5,4,154,Loyal Customers,3
15465.0,19,97,7354.62,4,4,5,445,Champions,0
15466.0,84,57,334.53,2,3,2,232,At Risk,1
15467.0,8,52,524.88,5,3,3,533,Promising,0
15468.0,50,24,467.51,3,2,2,322,Others,1
15469.0,49,24,538.55,3,2,3,323,Others,1
15471.0,1,77,469.48,5,4,2,542,Loyal Customers,0
15472.0,112,76,371.56,2,4,2,242,Loyal Customers,1
15473.0,13,11,1771.2,4,1,4,414,Big Spenders,0
15475.0,76,29,454.11,2,2,2,222,Hibernating,1
15478.0,39,46,1441.42,3,3,4,334,Big Spenders,0
15480.0,115,45,905.5,2,3,3,233,At Risk,1
15482.0,15,98,11054.96,4,4,5,445,Champions,0
15483.0,160,88,233.81,2,4,1,241,Loyal Customers,1
15484.0,0,188,3594.31,5,5,5,555,Champions,0
15485.0,29,86,2575.0,4,4,5,445,Champions,0
15488.0,92,2,91.32,2,1,1,211,Hibernating,1
15489.0,22,50,1134.28,4,3,4,434,Big Spenders,0
15491.0,94,154,3100.09,2,5,5,255,Loyal Customers,1
15492.0,27,35,659.46,4,3,3,433,Promising,0
15493.0,32,297,2001.8,4,5,4,454,Champions,0
15494.0,20,125,1299.23,4,5,4,454,Champions,0
15497.0,17,15,1262.2,4,2,4,424,Big Spenders,0
15498.0,2,512,13316.4,5,5,5,555,Champions,0
15500.0,7,68,1131.56,5,4,4,544,Champions,0
15502.0,15,213,10384.93,4,5,5,455,Champions,0
15503.0,362,70,147.09,1,4,1,141,Loyal Customers,3
15504.0,80,13,52.83,2,1,1,211,Hibernating,1
15505.0,52,97,3610.96,3,4,5,345,Loyal Customers,0
15506.0,22,164,979.26,4,5,4,454,Champions,0
15507.0,171,46,492.36,2,3,3,233,At Risk,1
15508.0,188,92,1000.27,1,4,4,144,Loyal Customers,3
15510.0,330,1,250.0,1,1,1,111,Hibernating,3
15511.0,11,160,909.23,5,5,3,553,Loyal Customers,0
15512.0,155,7,121.0,2,1,1,211,Hibernating,1
15513.0,32,308,14758.22,4,5,5,455,Champions,0
15514.0,11,178,4139.46,5,5,5,555,Champions,0
15516.0,44,15,62.43,3,2,1,321,Others,1
15517.0,232,27,267.03,1,2,2,122,Hibernating,3
15518.0,63,214,1942.45,3,5,4,354,Loyal Customers,0
15520.0,1,18,343.5,5,2,2,522,New Customers,0
15521.0,39,185,3000.2,3,5,5,355,Loyal Customers,0
15522.0,32,57,398.84,4,3,2,432,Promising,0
15523.0,83,10,412.0100000000001,2,1,2,212,Hibernating,1
15524.0,24,1,440.0,4,1,2,412,Promising,0
15525.0,1,178,825.92,5,5,3,553,Loyal Customers,0
15526.0,32,4,148.44,4,1,1,411,Promising,0
15527.0,18,163,2429.78,4,5,5,455,Champions,0
15528.0,253,26,229.33,1,2,1,121,Hibernating,3
15529.0,22,672,3995.23,4,5,5,455,Champions,0
15530.0,21,108,1502.35,4,4,4,444,Champions,0
15531.0,7,228,2007.44,5,5,4,554,Champions,0
15532.0,24,256,1580.93,4,5,4,454,Champions,0
15533.0,18,83,807.57,4,4,3,443,Loyal Customers,0
15535.0,172,75,536.4,2,4,3,243,Loyal Customers,1
15537.0,162,24,110.92,2,2,1,221,Hibernating,1
15539.0,6,41,538.46,5,3,3,533,Promising,0
15540.0,10,15,213.3,5,2,1,521,New Customers,0
15541.0,113,29,85.13000000000001,2,2,1,221,Hibernating,1
15543.0,287,28,127.86,1,2,1,121,Hibernating,3
15544.0,8,259,3546.71,5,5,5,555,Champions,0
15545.0,53,81,292.72,3,4,2,342,Loyal Customers,0
15547.0,6,702,4954.84,5,5,5,555,Champions,0
15549.0,76,115,1693.26,2,4,4,244,Loyal Customers,1
15550.0,3,61,575.63,5,4,3,543,Loyal Customers,0
15551.0,36,29,436.06,3,2,2,322,Others,0
15552.0,216,17,90.12,1,2,1,121,Hibernating,3
15553.0,59,56,437.23,3,3,2,332,Others,1
15554.0,277,14,217.2,1,2,1,121,Hibernating,3
15555.0,11,899,4805.17,5,5,5,555,Champions,0
15556.0,23,31,279.77,4,3,2,432,Promising,0
15557.0,28,20,473.65,4,2,2,422,Promising,0
15561.0,11,27,800.5899999999999,5,2,3,523,New Customers,0
15562.0,351,1,134.55,1,1,1,111,Hibernating,3
15563.0,21,113,1400.44,4,4,4,444,Champions,0
15565.0,49,8,173.16000000000005,3,1,1,311,Others,1
15567.0,18,7,186.01,4,1,1,411,Promising,0
15568.0,2,53,758.29,5,3,3,533,Promising,0
15569.0,103,31,1375.71,2,3,4,234,Big Spenders,1
15570.0,6,323,4165.52,5,5,5,555,Champions,0
15571.0,11,57,650.4300000000001,5,3,3,533,Promising,0
15572.0,4,215,2552.86,5,5,5,555,Champions,0
15573.0,31,104,607.45,4,4,3,443,Loyal Customers,0
15574.0,177,168,702.25,2,5,3,253,Loyal Customers,1
15576.0,37,45,940.67,3,3,3,333,Others,0
15577.0,150,39,258.88,2,3,2,232,At Risk,1
15578.0,161,13,127.1,2,1,1,211,Hibernating,1
15579.0,68,51,348.6,3,3,2,332,Others,1
15581.0,120,150,3679.97,2,5,5,255,Loyal Customers,1
15582.0,24,44,682.9100000000001,4,3,3,433,Promising,0
15584.0,23,123,725.11,4,5,3,453,Loyal Customers,0
15585.0,176,31,455.3,2,3,2,232,At Risk,1
15587.0,49,9,913.68,3,1,3,313,Others,1
15589.0,255,29,478.53,1,2,2,122,Hibernating,3
15592.0,46,24,388.58,3,2,2,322,Others,1
15593.0,70,5,199.8,3,1,1,311,Others,1
15594.0,15,103,1771.78,4,4,4,444,Champions,0
15596.0,100,77,1406.59,2,4,4,244,Loyal Customers,1
15597.0,34,22,324.57,3,2,2,322,Others,0
15598.0,52,14,240.68,3,2,1,321,Others,1
15599.0,26,52,761.74,4,3,3,433,Promising,0
15601.0,10,410,6776.56,5,5,5,555,Champions,0
15602.0,7,47,1297.87,5,3,4,534,Big Spenders,0
15603.0,78,2,48.48,2,1,1,211,Hibernating,1
15604.0,51,17,216.39,3,2,1,321,Others,1
15605.0,35,67,1198.23,3,4,4,344,Loyal Customers,0
15606.0,60,77,2920.16,3,4,5,345,Loyal Customers,0
15607.0,336,13,104.76,1,1,1,111,Hibernating,3
15608.0,27,60,1093.68,4,4,4,444,Champions,0
15609.0,183,16,298.48,1,2,2,122,Hibernating,1
15610.0,51,6,112.46,3,1,1,311,Others,1
15611.0,9,43,1591.45,5,3,4,534,Big Spenders,0
15612.0,35,6,195.15,3,1,1,311,Others,0
15615.0,9,423,10399.74,5,5,5,555,Champions,0
15618.0,32,45,776.851,4,3,3,433,Promising,0
15619.0,10,3,336.4,5,1,2,512,New Customers,0
15620.0,56,100,1553.18,3,4,4,344,Loyal Customers,0
15621.0,3,16,1293.03,5,2,4,524,Big Spenders,0
15622.0,42,185,3709.56,3,5,5,355,Loyal Customers,0
15623.0,140,19,301.03000000000003,2,2,2,222,Hibernating,1
15624.0,116,34,588.13,2,3,3,233,At Risk,1
15625.0,103,64,1534.26,2,4,4,244,Loyal Customers,1
15626.0,74,49,675.8,2,3,3,233,At Risk,1
15628.0,4,155,2870.24,5,5,5,555,Champions,0
15630.0,44,60,1186.35,3,4,4,344,Loyal Customers,0
15632.0,15,167,3285.31,4,5,5,455,Champions,0
15634.0,16,15,243.55,4,2,1,421,Promising,0
15636.0,89,25,724.76,2,2,3,223,At Risk,1
15637.0,52,15,223.36,3,2,1,321,Others,1
15639.0,133,25,425.32,2,2,2,222,Hibernating,1
15640.0,3,484,12515.66,5,5,5,555,Champions,0
15641.0,104,119,1887.2,2,4,4,244,Loyal Customers,1
15643.0,191,33,664.0,1,3,3,133,At Risk,3
15644.0,165,238,813.0,2,5,3,253,Loyal Customers,1
15645.0,18,52,612.01,4,3,3,433,Promising,0
15646.0,157,35,447.64,2,3,2,232,At Risk,1
15648.0,203,25,657.35,1,2,3,123,At Risk,3
15649.0,335,2,816.0,1,1,3,113,At Risk,3
15651.0,36,32,646.3,3,3,3,333,Others,0
15652.0,90,21,337.74,2,2,2,222,Hibernating,1
15653.0,92,6,877.44,2,1,3,213,At Risk,1
15654.0,8,21,922.53,5,2,3,523,New Customers,0
15655.0,242,34,560.6700000000001,1,3,3,133,At Risk,3
15656.0,44,47,748.5,3,3,3,333,Others,0
15657.0,22,1,30.0,4,1,1,411,Promising,0
15658.0,189,48,1024.1,1,3,4,134,Big Spenders,3
15659.0,43,11,306.45,3,1,2,312,Others,1
15660.0,24,90,1600.86,4,4,4,444,Champions,0
15661.0,316,5,309.8,1,1,2,112,Hibernating,3
15663.0,105,9,138.14,2,1,1,211,Hibernating,1
15664.0,50,17,386.43,3,2,2,322,Others,1
15665.0,167,116,2242.01,2,4,5,245,Loyal Customers,1
15667.0,39,13,301.32000000000005,3,1,2,312,Others,1
15668.0,217,1,76.32000000000001,1,1,1,111,Hibernating,3
15669.0,39,33,684.34,3,3,3,333,Others,0
15670.0,296,12,173.05,1,1,1,111,Hibernating,3
15671.0,18,78,2657.13,4,4,5,445,Champions,0
15673.0,87,155,2881.02,2,5,5,255,Loyal Customers,1
15674.0,72,114,2446.6,2,4,5,245,Loyal Customers,1
15675.0,80,21,323.69,2,2,2,222,Hibernating,1
15676.0,18,202,3435.76,4,5,5,455,Champions,0
15677.0,48,33,657.23,3,3,3,333,Others,1
15678.0,52,12,352.7,3,1,2,312,Others,1
15679.0,23,110,781.28,4,4,3,443,Loyal Customers,0
15680.0,8,78,1333.68,5,4,4,544,Champions,0
15681.0,24,53,1426.16,4,3,4,434,Big Spenders,0
15683.0,116,10,193.75,2,1,1,211,Hibernating,1
15687.0,8,166,2993.1,5,5,5,555,Champions,0
15689.0,119,9,254.1,2,1,2,212,Hibernating,1
15690.0,3,19,239.76,5,2,1,521,New Customers,0
15691.0,251,2,136.8,1,1,1,111,Hibernating,3
15692.0,27,12,191.04,4,1,1,411,Promising,0
15694.0,0,78,6479.4,5,4,5,545,Champions,0
15695.0,266,22,409.98,1,2,2,122,Hibernating,3
15696.0,32,171,2736.46,4,5,5,455,Champions,0
15699.0,17,18,309.65,4,2,2,422,Promising,0
15700.0,171,86,696.68,2,4,3,243,Loyal Customers,1
15701.0,1,237,1542.14,5,5,4,554,Champions,0
15703.0,264,5,211.5,1,1,1,111,Hibernating,3
15704.0,139,117,2293.62,2,4,5,245,Loyal Customers,1
15705.0,200,6,143.1,1,1,1,111,Hibernating,3
15706.0,63,55,1060.56,3,3,4,334,Big Spenders,1
15707.0,34,214,945.58,3,5,4,354,Loyal Customers,0
15708.0,40,288,3364.24,3,5,5,355,Loyal Customers,0
15709.0,283,6,133.25,1,1,1,111,Hibernating,3
15712.0,8,53,1072.36,5,3,4,534,Big Spenders,0
15713.0,142,19,356.7,2,2,2,222,Hibernating,1
15714.0,11,35,330.88,5,3,2,532,Promising,0
15716.0,145,118,1118.81,2,4,4,244,Loyal Customers,1
15717.0,233,7,150.3,1,1,1,111,Hibernating,3
15719.0,32,937,5045.61,4,5,5,455,Champions,0
15720.0,23,128,598.73,4,5,3,453,Loyal Customers,0
15721.0,11,91,507.08,5,4,3,543,Loyal Customers,0
15722.0,35,69,2222.56,3,4,5,345,Loyal Customers,0
15723.0,364,41,203.1,1,3,1,131,At Risk,3
15724.0,200,11,218.25,1,1,1,111,Hibernating,3
15725.0,14,32,415.25,4,3,2,432,Promising,0
15727.0,16,302,5178.96,4,5,5,455,Champions,0
15729.0,212,5,85.0,1,1,1,111,Hibernating,3
15730.0,65,70,1120.88,3,4,4,344,Loyal Customers,1
15732.0,211,14,294.12,1,2,2,122,Hibernating,3
15733.0,282,10,162.3,1,1,1,111,Hibernating,3
15734.0,114,26,1339.45,2,2,4,224,Big Spenders,1
15737.0,14,72,1205.12,4,4,4,444,Champions,0
15738.0,18,173,4812.42,4,5,5,455,Champions,0
15739.0,65,8,449.12,3,1,2,312,Others,1
15740.0,48,9,154.88,3,1,1,311,Others,1
15743.0,15,88,784.46,4,4,3,443,Loyal Customers,0
15744.0,77,3,34.8,2,1,1,211,Hibernating,1
15745.0,18,62,1094.59,4,4,4,444,Champions,0
15746.0,133,28,196.88,2,2,1,221,Hibernating,1
15747.0,12,93,974.04,5,4,4,544,Champions,0
15748.0,39,21,149.31,3,2,1,321,Others,1
15749.0,234,10,44534.3,1,1,5,115,Big Spenders,3
15750.0,2,293,2465.48,5,5,5,555,Champions,0
15752.0,39,411,2637.38,3,5,5,355,Loyal Customers,0
15753.0,304,1,79.2,1,1,1,111,Hibernating,3
15754.0,50,28,458.57,3,2,2,322,Others,1
15755.0,9,141,2364.25,5,5,5,555,Champions,0
15756.0,60,192,532.96,3,5,3,353,Loyal Customers,0
15757.0,65,45,714.42,3,3,3,333,Others,1
15758.0,24,9,205.25,4,1,1,411,Promising,0
15759.0,217,7,253.04,1,1,2,112,Hibernating,3
15762.0,64,37,583.75,3,3,3,333,Others,1
15763.0,31,61,1086.92,4,4,4,444,Champions,0
15764.0,87,180,3279.9700000000003,2,5,5,255,Loyal Customers,1
15766.0,63,11,315.06,3,1,2,312,Others,1
15768.0,115,27,621.83,2,2,3,223,At Risk,1
15769.0,6,130,56252.72,5,5,5,555,Champions,0
15773.0,5,10,635.6800000000001,5,1,3,513,New Customers,0
15774.0,68,25,270.8,3,2,2,322,Others,1
15775.0,244,7,104.9,1,1,1,111,Hibernating,3
15776.0,132,18,241.62,2,2,1,221,Hibernating,1
15777.0,240,21,1047.11,1,2,4,124,Big Spenders,3
15780.0,183,29,475.28,1,2,2,122,Hibernating,1
15781.0,24,20,345.46000000000004,4,2,2,422,Promising,0
15782.0,9,43,2614.74,5,3,5,535,Big Spenders,0
15783.0,10,14,246.3,5,2,1,521,New Customers,0
15785.0,32,83,2328.9700000000003,4,4,5,445,Champions,0
15786.0,45,267,4932.2,3,5,5,355,Loyal Customers,0
15787.0,25,206,948.05,4,5,4,454,Champions,0
15789.0,357,25,351.3,1,2,2,122,Hibernating,3
15790.0,9,35,220.85,5,3,1,531,Promising,0
15791.0,43,75,1612.69,3,4,4,344,Loyal Customers,0
15793.0,14,12,965.61,4,1,4,414,Big Spenders,0
15795.0,149,42,610.01,2,3,3,233,At Risk,1
15796.0,0,133,2711.56,5,5,5,555,Champions,0
15797.0,112,8,2207.4,2,1,5,215,Big Spenders,1
15799.0,75,98,884.14,2,4,3,243,Loyal Customers,1
15800.0,106,119,699.08,2,4,3,243,Loyal Customers,1
15801.0,45,64,1063.95,3,4,4,344,Loyal Customers,0
15802.0,142,1,451.42,2,1,2,212,Hibernating,1
15803.0,50,8,415.8200000000001,3,1,2,312,Others,1
15804.0,0,263,4206.39,5,5,5,555,Champions,0
15805.0,22,301,5528.4800000000005,4,5,5,455,Champions,0
15806.0,45,31,784.58,3,3,3,333,Others,1
15807.0,49,48,903.9,3,3,3,333,Others,1
15808.0,305,208,3734.97,1,5,5,155,Loyal Customers,3
15809.0,35,35,515.77,3,3,3,333,Others,0
15810.0,78,89,1391.98,2,4,4,244,Loyal Customers,1
15811.0,21,133,2218.62,4,5,5,455,Champions,0
15812.0,106,41,1801.14,2,3,4,234,Big Spenders,1
15813.0,207,40,1303.91,1,3,4,134,Big Spenders,3
15814.0,16,72,1945.33,4,4,4,444,Champions,0
15815.0,63,49,2100.6,3,3,5,335,Big Spenders,1
15819.0,48,123,1905.45,3,5,4,354,Loyal Customers,0
15820.0,319,17,206.98,1,2,1,121,Hibernating,3
15821.0,43,62,570.96,3,4,3,343,Loyal Customers,0
15822.0,2,33,885.47,5,3,3,533,Promising,0
15823.0,371,1,15.0,1,1,1,111,Hibernating,3
15825.0,171,20,532.94,2,2,3,223,At Risk,1
15826.0,55,68,1654.31,3,4,4,344,Loyal Customers,1
15827.0,72,115,1836.09,2,4,4,244,Loyal Customers,1
15829.0,98,51,636.14,2,3,3,233,At Risk,1
15830.0,37,39,576.0,3,3,3,333,Others,0
15831.0,57,68,801.76,3,4,3,343,Loyal Customers,1
15832.0,253,54,836.79,1,3,3,133,At Risk,3
15834.0,69,273,2233.75,3,5,5,355,Loyal Customers,0
15835.0,43,50,954.09,3,3,4,334,Big Spenders,0
15836.0,49,10,137.37,3,1,1,311,Others,1
15837.0,64,24,391.98,3,2,2,322,Others,1
15838.0,10,167,33643.08,5,5,5,555,Champions,0
15839.0,32,62,1048.49,4,4,4,444,Champions,0
15840.0,58,27,355.56,3,2,2,322,Others,1
15841.0,72,47,1224.06,2,3,4,234,Big Spenders,1
15843.0,303,8,118.95,1,1,1,111,Hibernating,3
15844.0,45,11,130.73999999999998,3,1,1,311,Others,1
15845.0,17,138,3711.77,4,5,5,455,Champions,0
15847.0,37,22,389.27,3,2,2,322,Others,0
15850.0,18,97,238.85,4,4,1,441,Loyal Customers,0
15852.0,186,22,160.71,1,2,1,121,Hibernating,3
15853.0,51,30,110.8,3,3,1,331,Others,1
15854.0,3,140,2974.65,5,5,5,555,Champions,0
15855.0,136,80,712.24,2,4,3,243,Loyal Customers,1
15856.0,3,645,16387.57,5,5,5,555,Champions,0
15857.0,18,14,297.0,4,2,2,422,Promising,0
15858.0,15,191,1438.85,4,5,4,454,Champions,0
15860.0,40,142,977.21,3,5,4,354,Loyal Customers,0
15861.0,11,546,3165.36,5,5,5,555,Champions,0
15862.0,7,147,832.88,5,5,3,553,Loyal Customers,0
15863.0,25,18,68.84,4,2,1,421,Promising,0
15864.0,21,20,1936.32,4,2,4,424,Big Spenders,0
15865.0,40,40,895.13,3,3,3,333,Others,0
15866.0,100,45,230.53,2,3,1,231,At Risk,1
15867.0,4,461,3812.64,5,5,5,555,Champions,0
15869.0,276,15,149.64,1,2,1,121,Hibernating,3
15870.0,32,76,354.09000000000003,4,4,2,442,Loyal Customers,0
15872.0,14,128,360.93,4,5,2,452,Loyal Customers,0
15874.0,63,120,4405.88,3,4,5,345,Loyal Customers,0
15877.0,1,129,493.28,5,5,3,553,Loyal Customers,0
15880.0,368,105,343.28,1,4,2,142,Loyal Customers,3
15881.0,311,29,501.39,1,2,3,123,At Risk,3
15882.0,198,23,516.36,1,2,3,123,At Risk,3
15883.0,1,49,396.48,5,3,2,532,Promising,0
15885.0,92,18,379.35,2,2,2,222,Hibernating,1
15886.0,59,12,181.09,3,1,1,311,Others,1
15888.0,80,12,168.31,2,1,1,211,Hibernating,1
15889.0,156,93,446.87,2,4,2,242,Loyal Customers,1
15891.0,226,62,524.52,1,4,3,143,Loyal Customers,3
15894.0,252,41,263.55,1,3,2,132,At Risk,3
15895.0,149,11,179.17,2,1,1,211,Hibernating,1
15897.0,193,24,222.05,1,2,1,121,Hibernating,3
15898.0,0,86,1388.88,5,4,4,544,Champions,0
15899.0,368,4,56.25,1,1,1,111,Hibernating,3
15900.0,23,51,351.11,4,3,2,432,Promising,0
15901.0,16,116,363.88,4,4,2,442,Loyal Customers,0
15903.0,9,74,5126.76,5,4,5,545,Champions,0
15904.0,7,30,164.68,5,3,1,531,Promising,0
15906.0,19,150,1567.69,4,5,4,454,Champions,0
15907.0,3,249,967.45,5,5,4,554,Champions,0
15909.0,173,7,191.94,2,1,1,211,Hibernating,1
15910.0,0,267,1232.18,5,5,4,554,Champions,0
15912.0,177,19,264.62,2,2,2,222,Hibernating,1
15916.0,15,155,1528.09,4,5,4,454,Champions,0
